2021-07-07; 143.535; 144.57
2021-07-08; 141.58; 143.24
2021-07-09; 142.75; 145.11
2021-07-12; 146.21; 144.5
2021-07-13; 144.03; 145.64
2021-07-14; 148.1; 149.15
2021-07-15; 149.24; 148.48
2021-07-16; 148.46; 146.39
2021-07-19; 143.75; 142.45
2021-07-20; 143.46; 146.15
2021-07-21; 145.53; 145.4
2021-07-22; 145.935; 146.8
2021-07-23; 147.55; 148.56
2021-07-26; 148.27; 148.99
2021-07-27; 149.12; 146.77
2021-07-28; 144.81; 144.98
2021-07-29; 144.685; 145.64
2021-07-30; 144.38; 145.86
2021-08-02; 146.36; 145.52
2021-08-03; 145.81; 147.36
2021-08-04; 147.27; 146.95
2021-08-05; 146.98; 147.06
2021-08-06; 146.35; 146.14
2021-08-09; 146.2; 146.09
2021-08-10; 146.44; 145.6
2021-08-11; 146.05; 145.86
2021-08-12; 146.19; 148.89
2021-08-13; 148.97; 149.1
2021-08-16; 148.535; 151.12
2021-08-17; 150.23; 150.19
2021-08-18; 149.8; 146.36
2021-08-19; 145.03; 146.7
2021-08-20; 147.44; 148.19
2021-08-23; 148.31; 149.71
2021-08-24; 149.45; 149.62
2021-08-25; 149.81; 148.36
2021-08-26; 148.35; 147.54
2021-08-27; 147.48; 148.6
2021-08-30; 149; 153.12
2021-08-31; 152.66; 151.83
2021-09-01; 152.83; 152.51
2021-09-02; 153.87; 153.65
2021-09-03; 153.76; 154.3
2021-09-07; 154.97; 156.69
2021-09-08; 156.98; 155.11
2021-09-09; 155.49; 154.07
2021-09-10; 155; 148.97
2021-09-13; 150.63; 149.55
2021-09-14; 150.35; 148.12
2021-09-15; 148.56; 149.03
2021-09-16; 148.44; 148.79
2021-09-17; 148.82; 146.06
2021-09-20; 143.8; 142.94
2021-09-21; 143.93; 143.43
2021-09-22; 144.45; 145.85
2021-09-23; 146.65; 146.83
2021-09-24; 145.66; 146.92
2021-09-27; 145.47; 145.37
2021-09-28; 143.25; 141.91
2021-09-29; 142.47; 142.83
2021-09-30; 143.66; 141.5
2021-10-01; 141.9; 142.65
2021-10-04; 141.76; 139.14
2021-10-05; 139.49; 141.11
2021-10-06; 139.47; 142
2021-10-07; 143.06; 143.29
2021-10-08; 144.03; 142.9
2021-10-11; 142.27; 142.81
2021-10-12; 143.23; 141.51
2021-10-13; 141.235; 140.91
2021-10-14; 142.11; 143.76
2021-10-15; 143.77; 144.84
2021-10-18; 143.445; 146.55
2021-10-19; 147.01; 148.76
2021-10-20; 148.7; 149.26
2021-10-21; 148.81; 149.48
2021-10-22; 149.69; 148.69
2021-10-25; 148.68; 148.64
2021-10-26; 149.33; 149.32
2021-10-27; 149.36; 148.85
2021-10-28; 149.82; 152.57
2021-10-29; 147.215; 149.8
2021-11-01; 148.985; 148.96
2021-11-02; 148.66; 150.02
2021-11-03; 150.39; 151.49
2021-11-04; 151.58; 150.96
2021-11-05; 151.89; 151.28
2021-11-08; 151.41; 150.44
2021-11-09; 150.2; 150.81
2021-11-10; 150.02; 147.92
2021-11-11; 148.96; 147.87
2021-11-12; 148.43; 149.99
2021-11-15; 150.37; 150
2021-11-16; 149.94; 151
2021-11-17; 150.995; 153.49
2021-11-18; 153.71; 157.87
2021-11-19; 157.65; 160.55
2021-11-22; 161.68; 161.02
2021-11-23; 161.12; 161.41
2021-11-24; 160.75; 161.94
2021-11-26; 159.565; 156.81
2021-11-29; 159.37; 160.24
2021-11-30; 159.985; 165.3
2021-12-01; 167.48; 164.77
2021-12-02; 158.735; 163.76
2021-12-03; 164.02; 161.84
2021-12-06; 164.29; 165.32
2021-12-07; 169.08; 171.18
2021-12-08; 172.125; 175.08
2021-12-09; 174.91; 174.56
2021-12-10; 175.205; 179.45
2021-12-13; 181.115; 175.74
2021-12-14; 175.25; 174.33
2021-12-15; 175.11; 179.3
2021-12-16; 179.28; 172.26
2021-12-17; 169.93; 171.14
2021-12-20; 168.28; 169.75
2021-12-21; 171.555; 172.99
2021-12-22; 173.04; 175.64
2021-12-23; 175.85; 176.28
2021-12-27; 177.085; 180.33
2021-12-28; 180.16; 179.29
2021-12-29; 179.33; 179.38
2021-12-30; 179.47; 178.2
2021-12-31; 178.085; 177.57
2022-01-03; 177.83; 182.01
2022-01-04; 182.63; 179.7
2022-01-05; 179.61; 174.92
2022-01-06; 172.7; 172
2022-01-07; 172.89; 172.17
2022-01-10; 169.08; 172.19
2022-01-11; 172.32; 175.08
2022-01-12; 176.12; 175.53
2022-01-13; 175.78; 172.19
2022-01-14; 171.34; 173.07
2022-01-18; 171.51; 169.8
2022-01-19; 170; 166.23
2022-01-20; 166.98; 164.51
2022-01-21; 164.415; 162.41
2022-01-24; 160.02; 161.62
2022-01-25; 158.98; 159.78
2022-01-26; 163.5; 159.69
2022-01-27; 162.45; 159.22
2022-01-28; 165.71; 170.33
2022-01-31; 170.16; 174.78
2022-02-01; 174.01; 174.61
2022-02-02; 174.745; 175.84
2022-02-03; 174.48; 172.9
2022-02-04; 171.68; 172.39
2022-02-07; 172.86; 171.66
2022-02-08; 171.73; 174.83
2022-02-09; 176.05; 176.28
2022-02-10; 174.14; 172.12
2022-02-11; 172.33; 168.64
2022-02-14; 167.37; 168.88
2022-02-15; 170.97; 172.79
2022-02-16; 171.85; 172.55
2022-02-17; 171.03; 168.88
2022-02-18; 169.82; 167.3
2022-02-22; 164.98; 164.32
2022-02-23; 165.54; 160.07
2022-02-24; 152.58; 162.74
2022-02-25; 163.84; 164.85
2022-02-28; 163.06; 165.12
2022-03-01; 164.695; 163.2
2022-03-02; 164.39; 166.56
2022-03-03; 168.47; 166.23
2022-03-04; 164.49; 163.17
2022-03-07; 163.36; 159.3
2022-03-08; 158.82; 157.44
2022-03-09; 161.475; 162.95
2022-03-10; 160.2; 158.52
2022-03-11; 158.93; 154.73
2022-03-14; 151.45; 150.62
2022-03-15; 150.9; 155.09
2022-03-16; 157.05; 159.59
2022-03-17; 158.61; 160.62
2022-03-18; 160.51; 163.98
2022-03-21; 163.51; 165.38
2022-03-22; 165.51; 168.82
2022-03-23; 167.99; 170.21
2022-03-24; 171.06; 174.07
2022-03-25; 173.88; 174.72
2022-03-28; 172.17; 175.6
2022-03-29; 176.69; 178.96
2022-03-30; 178.55; 177.77
2022-03-31; 177.84; 174.61
2022-04-01; 174.03; 174.31
2022-04-04; 174.57; 178.44
2022-04-05; 177.5; 175.06
2022-04-06; 172.36; 171.83
2022-04-07; 171.16; 172.14
2022-04-08; 171.78; 170.09
2022-04-11; 168.71; 165.75
2022-04-12; 168.02; 167.66
2022-04-13; 167.39; 170.4
2022-04-14; 170.62; 165.29
2022-04-18; 163.92; 165.07
2022-04-19; 165.02; 167.4
2022-04-20; 168.76; 167.23
2022-04-21; 168.91; 166.42
2022-04-22; 166.46; 161.79
2022-04-25; 161.12; 162.88
2022-04-26; 162.25; 156.8
2022-04-27; 155.91; 156.57
2022-04-28; 159.25; 163.64
2022-04-29; 161.84; 157.65
2022-05-02; 156.71; 157.96
2022-05-03; 158.15; 159.48
2022-05-04; 159.67; 166.02
2022-05-05; 163.85; 156.77
2022-05-06; 156.01; 157.28
2022-05-09; 154.925; 152.06
2022-05-10; 155.52; 154.51
2022-05-11; 153.5; 146.5
2022-05-12; 142.77; 142.56
2022-05-13; 144.59; 147.11
2022-05-16; 145.55; 145.54
2022-05-17; 148.86; 149.24
2022-05-18; 146.85; 140.82
2022-05-19; 139.88; 137.35
2022-05-20; 139.09; 137.59
2022-05-23; 137.79; 143.11
2022-05-24; 140.805; 140.36
2022-05-25; 138.43; 140.52
2022-05-26; 137.39; 143.78
2022-05-27; 145.39; 149.64
2022-05-31; 149.07; 148.84
2022-06-01; 149.9; 148.71
2022-06-02; 147.83; 151.21
2022-06-03; 146.9; 145.38
2022-06-06; 147.03; 146.14
2022-06-07; 144.345; 148.71
2022-06-08; 148.58; 147.96
2022-06-09; 147.08; 142.64
2022-06-10; 140.28; 137.13
2022-06-13; 132.87; 131.88
2022-06-14; 133.13; 132.76
2022-06-15; 134.29; 135.43
2022-06-16; 132.08; 130.06
2022-06-17; 130.065; 131.56
2022-06-21; 133.42; 135.87
2022-06-22; 134.79; 135.35
2022-06-23; 136.82; 138.27
2022-06-24; 139.9; 141.66
2022-06-27; 142.695; 141.66
2022-06-28; 142.13; 137.44
2022-06-29; 137.46; 139.23
2022-06-30; 137.25; 136.72
2022-07-01; 136.04; 138.93
2022-07-05; 137.77; 141.56
2022-07-06; 141.355; 142.92
2022-07-07; 143.29; 146.35
2022-07-08; 145.265; 147.04
2022-07-11; 145.67; 144.87
2022-07-12; 145.76; 145.86
2022-07-13; 142.99; 145.49
2022-07-14; 144.08; 148.47
2022-07-15; 149.78; 150.17
2022-07-18; 150.74; 147.07
2022-07-19; 147.92; 151
2022-07-20; 151.12; 153.04
2022-07-21; 154.5; 155.35
2022-07-22; 155.39; 154.09
2022-07-25; 154.01; 152.95
2022-07-26; 152.265; 151.6
2022-07-27; 152.58; 156.79
2022-07-28; 156.98; 157.35
2022-07-29; 161.24; 162.51
2022-08-01; 161.01; 161.51
2022-08-02; 160.1; 160.01
2022-08-03; 160.84; 166.13
2022-08-04; 166.005; 165.81
2022-08-05; 163.21; 165.35
2022-08-08; 166.37; 164.87
2022-08-09; 164.02; 164.92
2022-08-10; 167.68; 169.24
2022-08-11; 170.06; 168.49
2022-08-12; 169.82; 172.1
2022-08-15; 171.52; 173.19
2022-08-16; 172.78; 173.03
2022-08-17; 172.77; 174.55
2022-08-18; 173.75; 174.15
2022-08-19; 173.03; 171.52
2022-08-22; 169.69; 167.57
2022-08-23; 167.08; 167.23
2022-08-24; 167.32; 167.53
2022-08-25; 168.78; 170.03
2022-08-26; 170.57; 163.62
2022-08-29; 161.145; 161.38
2022-08-30; 162.13; 158.91
2022-08-31; 160.305; 157.22
2022-09-01; 156.64; 157.96
2022-09-02; 159.75; 155.81
2022-09-06; 156.47; 154.53
2022-09-07; 154.825; 155.96
2022-09-08; 154.64; 154.46
2022-09-09; 155.47; 157.37
2022-09-12; 159.59; 163.43
2022-09-13; 159.9; 153.84
2022-09-14; 154.785; 155.31
2022-09-15; 154.65; 152.37
2022-09-16; 151.21; 150.7
2022-09-19; 149.31; 154.48
2022-09-20; 153.4; 156.9
2022-09-21; 157.34; 153.72
2022-09-22; 152.38; 152.74
2022-09-23; 151.19; 150.43
2022-09-26; 149.66; 150.77
2022-09-27; 152.74; 151.76
2022-09-28; 147.64; 149.84
2022-09-29; 146.1; 142.48
2022-09-30; 141.28; 138.2
2022-10-03; 138.21; 142.45
2022-10-04; 145.03; 146.1
2022-10-05; 144.075; 146.4
2022-10-06; 145.81; 145.43
2022-10-07; 142.54; 140.09
2022-10-10; 140.42; 140.42
2022-10-11; 139.9; 138.98
2022-10-12; 139.13; 138.34
2022-10-13; 134.99; 142.99
2022-10-14; 144.31; 138.38
2022-10-17; 141.065; 142.41
2022-10-18; 145.49; 143.75
2022-10-19; 141.69; 143.86
2022-10-20; 143.02; 143.39
2022-10-21; 142.87; 147.27
2022-10-24; 147.185; 149.45
2022-10-25; 150.09; 152.34
2022-10-26; 150.96; 149.35
2022-10-27; 148.07; 144.8
2022-10-28; 148.2; 155.74
2022-10-31; 153.155; 153.34
2022-11-01; 155.08; 150.65
2022-11-02; 148.945; 145.03
2022-11-03; 142.06; 138.88
2022-11-04; 142.09; 138.38
2022-11-07; 137.11; 138.92
2022-11-08; 140.41; 139.5
2022-11-09; 138.5; 134.87
2022-11-10; 141.24; 146.87
2022-11-11; 145.82; 149.7
2022-11-14; 148.97; 148.28
2022-11-15; 152.215; 150.04
2022-11-16; 149.13; 148.79
2022-11-17; 146.43; 150.72
2022-11-18; 152.305; 151.29
2022-11-21; 150.16; 148.01
2022-11-22; 148.13; 150.18
2022-11-23; 149.45; 151.07
2022-11-25; 148.305; 148.11
2022-11-28; 145.14; 144.22
2022-11-29; 144.29; 141.17
2022-11-30; 141.395; 148.03
2022-12-01; 148.21; 148.31
2022-12-02; 145.96; 147.81
2022-12-05; 147.77; 146.63
2022-12-06; 147.075; 142.91
2022-12-07; 142.19; 140.94
2022-12-08; 142.36; 142.65
2022-12-09; 142.34; 142.16
2022-12-12; 142.7; 144.49
2022-12-13; 149.5; 145.47
2022-12-14; 145.35; 143.21
2022-12-15; 141.11; 136.5
2022-12-16; 136.685; 134.51
2022-12-19; 135.11; 132.37
2022-12-20; 131.39; 132.3
2022-12-21; 132.98; 135.45
2022-12-22; 134.352; 132.23
2022-12-23; 130.92; 131.86
2022-12-27; 131.38; 130.03
2022-12-28; 129.67; 126.04
2022-12-29; 127.99; 129.61
2022-12-30; 128.41; 129.93
2023-01-03; 130.28; 125.07
2023-01-04; 126.89; 126.36
2023-01-05; 127.13; 125.02
2023-01-06; 126.01; 129.62
2023-01-09; 130.465; 130.15
2023-01-10; 130.26; 130.73
2023-01-11; 131.25; 133.49
2023-01-12; 133.88; 133.41
2023-01-13; 132.03; 134.76
2023-01-17; 134.83; 135.94
2023-01-18; 136.815; 135.21
2023-01-19; 134.08; 135.27
2023-01-20; 135.28; 137.87
2023-01-23; 138.12; 141.11
2023-01-24; 140.305; 142.53
2023-01-25; 140.89; 141.86
2023-01-26; 143.17; 143.96
2023-01-27; 143.155; 145.93
2023-01-30; 144.955; 143
2023-01-31; 142.7; 144.29
2023-02-01; 143.97; 145.43
2023-02-02; 148.9; 150.82
2023-02-03; 148.03; 154.5
2023-02-06; 152.575; 151.73
2023-02-07; 150.64; 154.65
2023-02-08; 153.88; 151.92
2023-02-09; 153.775; 150.87
2023-02-10; 149.46; 151.01
2023-02-13; 150.952; 153.85
2023-02-14; 152.12; 153.2
2023-02-15; 153.11; 155.33
2023-02-16; 153.51; 153.71
2023-02-17; 152.35; 152.55
2023-02-21; 150.2; 148.48
2023-02-22; 148.87; 148.91
2023-02-23; 150.09; 149.4
2023-02-24; 147.11; 146.71
2023-02-27; 147.71; 147.92
2023-02-28; 147.05; 147.41
2023-03-01; 146.83; 145.31
2023-03-02; 144.38; 145.91
2023-03-03; 148.045; 151.03
2023-03-06; 153.785; 153.83
2023-03-07; 153.7; 151.6
2023-03-08; 152.81; 152.87
2023-03-09; 153.559; 150.59
2023-03-10; 150.21; 148.5
2023-03-13; 147.805; 150.47
2023-03-14; 151.28; 152.59
